Year,Price Date,Hour Ending,Peak,Hourly TDMP MID-C,ICE MID-C,PowerDex Mid-C
2020,01/01/2020,7,Peak,13,23.4,13.55
2020,01/01/2020,8,Peak,13,23.4,13.78
2020,01/01/2020,9,Peak,10,23.4,11.93
2020,01/01/2020,10,Peak,10,23.4,10.64
2020,01/01/2020,11,Peak,10,23.4,10.48
2020,01/01/2020,12,Peak,10,23.4,9.77
2020,01/01/2020,13,Peak,11,23.4,10.52
2020,01/01/2020,14,Peak,12,23.4,11.4
2020,01/01/2020,15,Peak,12,23.4,10.36
2020,01/01/2020,16,Peak,13,23.4,9.68
2020,01/01/2020,17,Peak,14,23.4,12.66
2020,01/01/2020,18,Peak,15,23.4,17.63
2020,01/01/2020,19,Peak,18,23.4,16.66
2020,01/01/2020,20,Peak,18,23.4,16.26
2020,01/01/2020,21,Peak,15,23.4,17.94
2020,01/01/2020,22,Peak,15,23.4,17.46
2020,01/02/2020,7,Peak,15,29.24,11.93
2020,01/02/2020,8,Peak,15,29.24,13.33
2020,01/02/2020,9,Peak,15,29.24,14.75
2020,01/02/2020,10,Peak,18,29.24,17.92
2020,01/02/2020,11,Peak,20,29.24,20.08
2020,01/02/2020,12,Peak,22,29.24,20.36
2020,01/02/2020,13,Peak,22,29.24,20.86
2020,01/02/2020,14,Peak,22,29.24,21.96
2020,01/02/2020,15,Peak,22,29.24,23.15
2020,01/02/2020,16,Peak,22,29.24,22.53
2020,01/02/2020,17,Peak,27,29.24,27.95
2020,01/02/2020,18,Peak,28,29.24,28.13
2020,01/02/2020,19,Peak,30,29.24,29.21
2020,01/02/2020,20,Peak,30,29.24,29.3
2020,01/02/2020,21,Peak,28,29.24,30.7
2020,01/02/2020,22,Peak,28,29.24,29.1
2020,01/03/2020,7,Peak,30,23.92,30.29
2020,01/03/2020,8,Peak,30,23.92,29.44
2020,01/03/2020,9,Peak,26,23.92,29.03
2020,01/03/2020,10,Peak,25,23.92,26.51
2020,01/03/2020,11,Peak,24,23.92,22.71
2020,01/03/2020,12,Peak,24,23.92,20.22
2020,01/03/2020,13,Peak,26,23.92,23
2020,01/03/2020,14,Peak,26,23.92,24.42
2020,01/03/2020,15,Peak,24,23.92,23.51
2020,01/03/2020,16,Peak,25,23.92,23.5
2020,01/03/2020,17,Peak,26,23.92,23.86
2020,01/03/2020,18,Peak,27,23.92,24.76
2020,01/03/2020,19,Peak,27,23.92,24.72
2020,01/03/2020,20,Peak,25,23.92,24.3
2020,01/03/2020,21,Peak,25,23.92,23.36
2020,01/03/2020,22,Peak,25,23.92,23.15
2020,01/04/2020,7,Peak,18,23.92,16.01
2020,01/04/2020,8,Peak,15,23.92,17.42
2020,01/04/2020,9,Peak,20,23.92,16.96
2020,01/04/2020,10,Peak,20,23.92,18.47
2020,01/04/2020,11,Peak,20,23.92,18.19
2020,01/04/2020,12,Peak,20,23.92,18.76
2020,01/04/2020,13,Peak,20,23.92,18.71
2020,01/04/2020,14,Peak,20,23.92,17.74
2020,01/04/2020,15,Peak,20,23.92,17.56
2020,01/04/2020,16,Peak,18,23.92,17.83
2020,01/04/2020,17,Peak,18,23.92,18.4
2020,01/04/2020,18,Peak,20,23.92,18.72
2020,01/04/2020,19,Peak,20,23.92,20.01
2020,01/04/2020,20,Peak,20,23.92,20.11
2020,01/04/2020,21,Peak,21,23.92,22.3
2020,01/04/2020,22,Peak,21,23.92,20.69
2020,01/05/2020,7,Peak,25,22.43,23.75
2020,01/05/2020,8,Peak,25,22.43,25
2020,01/05/2020,9,Peak,25,22.43,23.71
2020,01/05/2020,10,Peak,22,22.43,24.89
2020,01/05/2020,11,Peak,21,22.43,23.19
2020,01/05/2020,12,Peak,20,22.43,20.57
2020,01/05/2020,13,Peak,20,22.43,18.75
2020,01/05/2020,14,Peak,20,22.43,18.08
2020,01/05/2020,15,Peak,18,22.43,17.79
2020,01/05/2020,16,Peak,17,22.43,16.19
2020,01/05/2020,17,Peak,17,22.43,16.41
2020,01/05/2020,18,Peak,17,22.43,18.03
2020,01/05/2020,19,Peak,18,22.43,17.65
2020,01/05/2020,20,Peak,18,22.43,17.63
2020,01/05/2020,21,Peak,16,22.43,16.95
2020,01/05/2020,22,Peak,16,22.43,18.18
2020,01/06/2020,7,Peak,20,30.95,20.29
2020,01/06/2020,8,Peak,20,30.95,21.05
2020,01/06/2020,9,Peak,15,30.95,20.22
2020,01/06/2020,10,Peak,15,30.95,19.03
2020,01/06/2020,11,Peak,15,30.95,17.34
2020,01/06/2020,12,Peak,15,30.95,15.99
2020,01/06/2020,13,Peak,15,30.95,16.14
2020,01/06/2020,14,Peak,15,30.95,15.23
2020,01/06/2020,15,Peak,15,30.95,16.45
2020,01/06/2020,16,Peak,15,30.95,16.26
2020,01/06/2020,17,Peak,16,30.95,16.67
2020,01/06/2020,18,Peak,16,30.95,18.13
2020,01/06/2020,19,Peak,18,30.95,18.69
2020,01/06/2020,20,Peak,18,30.95,17.46
2020,01/06/2020,21,Peak,13,30.95,13.05
2020,01/06/2020,22,Peak,10,30.95,10.4
2020,01/07/2020,7,Peak,18,26.22,20.89
2020,01/07/2020,8,Peak,20,26.22,23.53
2020,01/07/2020,9,Peak,25,26.22,27.23
2020,01/07/2020,10,Peak,25,26.22,27.58
2020,01/07/2020,11,Peak,25,26.22,26.9
2020,01/07/2020,12,Peak,25,26.22,27.23
2020,01/07/2020,13,Peak,25,26.22,25.4
2020,01/07/2020,14,Peak,25,26.22,23.42
2020,01/07/2020,15,Peak,25,26.22,24.46
2020,01/07/2020,16,Peak,25,26.22,24.6
2020,01/07/2020,17,Peak,25,26.22,26.63
2020,01/07/2020,18,Peak,25,26.22,30.83
2020,01/07/2020,19,Peak,25,26.22,27.5
2020,01/07/2020,20,Peak,25,26.22,24.28
2020,01/07/2020,21,Peak,20,26.22,20.08
2020,01/07/2020,22,Peak,18,26.22,18.13
2020,01/08/2020,7,Peak,18,24.44,19.13
2020,01/08/2020,8,Peak,20,24.44,21.52
2020,01/08/2020,9,Peak,25,24.44,22.45
2020,01/08/2020,10,Peak,25,24.44,22.96
2020,01/08/2020,11,Peak,25,24.44,22.56
2020,01/08/2020,12,Peak,25,24.44,23.33
2020,01/08/2020,13,Peak,25,24.44,23.26
2020,01/08/2020,14,Peak,25,24.44,23.6
2020,01/08/2020,15,Peak,25,24.44,25.66
2020,01/08/2020,16,Peak,25,24.44,27.85
2020,01/08/2020,17,Peak,28,24.44,29.22
2020,01/08/2020,18,Peak,28,24.44,30.47
2020,01/08/2020,19,Peak,28,24.44,32.94
2020,01/08/2020,20,Peak,30,24.44,33.57
2020,01/08/2020,21,Peak,38,24.44,35.23
2020,01/08/2020,22,Peak,35,24.44,37.27
2020,01/09/2020,7,Peak,41,34.07,44.33
2020,01/09/2020,8,Peak,45,34.07,47.88
2020,01/09/2020,9,Peak,45,34.07,49.48
2020,01/09/2020,10,Peak,43,34.07,42.97
2020,01/09/2020,11,Peak,35,34.07,33.83
2020,01/09/2020,12,Peak,32,34.07,32.48
2020,01/09/2020,13,Peak,32,34.07,32.13
2020,01/09/2020,14,Peak,32,34.07,29.2
2020,01/09/2020,15,Peak,30,34.07,29.6
2020,01/09/2020,16,Peak,32,34.07,30.95
2020,01/09/2020,17,Peak,33,34.07,33.41
2020,01/09/2020,18,Peak,38,34.07,36.31
2020,01/09/2020,19,Peak,40,34.07,40.17
2020,01/09/2020,20,Peak,40,34.07,39.53
2020,01/09/2020,21,Peak,39,34.07,37.35
2020,01/09/2020,22,Peak,39,34.07,38.33
2020,01/10/2020,7,Peak,45,28.18,44.97
2020,01/10/2020,8,Peak,45,28.18,45.09
2020,01/10/2020,9,Peak,40,28.18,41.99
2020,01/10/2020,10,Peak,40,28.18,38.76
2020,01/10/2020,11,Peak,38,28.18,38.13
2020,01/10/2020,12,Peak,40,28.18,38.26
2020,01/10/2020,13,Peak,40,28.18,38.82
2020,01/10/2020,14,Peak,40,28.18,38.21
2020,01/10/2020,15,Peak,40,28.18,37.49
2020,01/10/2020,16,Peak,35,28.18,37.59
2020,01/10/2020,17,Peak,38,28.18,38.06
2020,01/10/2020,18,Peak,38,28.18,39.76
2020,01/10/2020,19,Peak,35,28.18,39.53
2020,01/10/2020,20,Peak,36,28.18,35.71
2020,01/10/2020,21,Peak,30,28.18,29.5
2020,01/10/2020,22,Peak,25,28.18,28.17
2020,01/11/2020,7,Peak,20,28.18,17.82
2020,01/11/2020,8,Peak,20,28.18,18.3
2020,01/11/2020,9,Peak,20,28.18,19.33
2020,01/11/2020,10,Peak,21,28.18,20.61
2020,01/11/2020,11,Peak,21,28.18,20.94
2020,01/11/2020,12,Peak,21,28.18,20.49
2020,01/11/2020,13,Peak,20,28.18,20.04
2020,01/11/2020,14,Peak,20,28.18,20.11
2020,01/11/2020,15,Peak,20,28.18,18.89
2020,01/11/2020,16,Peak,20,28.18,20.03
2020,01/11/2020,17,Peak,23,28.18,21.46
2020,01/11/2020,18,Peak,20,28.18,23.88
2020,01/11/2020,19,Peak,20,28.18,21.56
2020,01/11/2020,20,Peak,20,28.18,18.89
2020,01/11/2020,21,Peak,20,28.18,20.67
2020,01/11/2020,22,Peak,18,28.18,20.26
2020,01/12/2020,7,Peak,20,24.56,22.37
2020,01/12/2020,8,Peak,20,24.56,18.65
2020,01/12/2020,9,Peak,18,24.56,19.86
2020,01/12/2020,10,Peak,21,24.56,20.06
2020,01/12/2020,11,Peak,22,24.56,18.87
2020,01/12/2020,12,Peak,18,24.56,19.76
2020,01/12/2020,13,Peak,18,24.56,16.38
2020,01/12/2020,14,Peak,15,24.56,15.11
2020,01/12/2020,15,Peak,15,24.56,15.55
2020,01/12/2020,16,Peak,18,24.56,15.69
2020,01/12/2020,17,Peak,18,24.56,19.01
2020,01/12/2020,18,Peak,20,24.56,18.8
2020,01/12/2020,19,Peak,18,24.56,19.58
2020,01/12/2020,20,Peak,16,24.56,17.06
2020,01/12/2020,21,Peak,18,24.56,17.57
2020,01/12/2020,22,Peak,18,24.56,17.18
2020,01/13/2020,7,Peak,20,38.74,21.07
2020,01/13/2020,8,Peak,21,38.74,24.56
2020,01/13/2020,9,Peak,27,38.74,27.77
2020,01/13/2020,10,Peak,28,38.74,27.6
2020,01/13/2020,11,Peak,28,38.74,27.23
2020,01/13/2020,12,Peak,28,38.74,28.5
2020,01/13/2020,13,Peak,28,38.74,28.66
2020,01/13/2020,14,Peak,30,38.74,28.69
2020,01/13/2020,15,Peak,30,38.74,29.76
2020,01/13/2020,16,Peak,34,38.74,34.24
2020,01/13/2020,17,Peak,40,38.74,39.43
2020,01/13/2020,18,Peak,48,38.74,45.91
2020,01/13/2020,19,Peak,48,38.74,47.01
2020,01/13/2020,20,Peak,46,38.74,45.29
2020,01/13/2020,21,Peak,38,38.74,41.26
2020,01/13/2020,22,Peak,30,38.74,34.6
2020,01/14/2020,7,Peak,41,33.65,39.76
2020,01/14/2020,8,Peak,41,33.65,49.81
2020,01/14/2020,9,Peak,50,33.65,50.38
2020,01/14/2020,10,Peak,45,33.65,47.72
2020,01/14/2020,11,Peak,45,33.65,48.36
2020,01/14/2020,12,Peak,45,33.65,45.65
2020,01/14/2020,13,Peak,35,33.65,41.47
2020,01/14/2020,14,Peak,25,33.65,35.02
2020,01/14/2020,15,Peak,25,33.65,33.28
2020,01/14/2020,16,Peak,27,33.65,26.76
2020,01/14/2020,17,Peak,28,33.65,34.72
2020,01/14/2020,18,Peak,30,33.65,32.17
2020,01/14/2020,19,Peak,30,33.65,31.67
2020,01/14/2020,20,Peak,30,33.65,31.48
2020,01/14/2020,21,Peak,27,33.65,28.53
2020,01/14/2020,22,Peak,25,33.65,27.51
2020,01/15/2020,7,Peak,35,34.69,34.77
2020,01/15/2020,8,Peak,35,34.69,36.27
2020,01/15/2020,9,Peak,38,34.69,36.81
2020,01/15/2020,10,Peak,35,34.69,32.07
2020,01/15/2020,11,Peak,30,34.69,28
2020,01/15/2020,12,Peak,30,34.69,27.44
2020,01/15/2020,13,Peak,30,34.69,28.06
2020,01/15/2020,14,Peak,27,34.69,24.88
2020,01/15/2020,15,Peak,27,34.69,25.63
2020,01/15/2020,16,Peak,27,34.69,24.23
2020,01/15/2020,17,Peak,28,34.69,28.36
2020,01/15/2020,18,Peak,32,34.69,30.71
2020,01/15/2020,19,Peak,32,34.69,30.29
2020,01/15/2020,20,Peak,30,34.69,27.87
2020,01/15/2020,21,Peak,23,34.69,24.45
2020,01/15/2020,22,Peak,22,34.69,22.56
2020,01/16/2020,7,Peak,30,30.36,26.6
2020,01/16/2020,8,Peak,30,30.36,25
2020,01/16/2020,9,Peak,27,30.36,25.41
2020,01/16/2020,10,Peak,25,30.36,25.46
2020,01/16/2020,11,Peak,25,30.36,25.06
2020,01/16/2020,12,Peak,25,30.36,24.76
2020,01/16/2020,13,Peak,25,30.36,24.32
2020,01/16/2020,14,Peak,25,30.36,24.15
2020,01/16/2020,15,Peak,25,30.36,24.02
2020,01/16/2020,16,Peak,27,30.36,25.13
2020,01/16/2020,17,Peak,29,30.36,26.6
2020,01/16/2020,18,Peak,32,30.36,26.75
2020,01/16/2020,19,Peak,30,30.36,27.38
2020,01/16/2020,20,Peak,28,30.36,25.08
2020,01/16/2020,21,Peak,26,30.36,23.68
2020,01/16/2020,22,Peak,23,30.36,23.19
2020,01/17/2020,7,Peak,26,30.36,25.4
2020,01/17/2020,8,Peak,28,30.36,27.01
2020,01/17/2020,9,Peak,28,30.36,27.91
2020,01/17/2020,10,Peak,27,30.36,27.31
2020,01/17/2020,11,Peak,25,30.36,22.8
2020,01/17/2020,12,Peak,23,30.36,22.18
2020,01/17/2020,13,Peak,23,30.36,22.63
2020,01/17/2020,14,Peak,23,30.36,22.43
2020,01/17/2020,15,Peak,23,30.36,22.51
2020,01/17/2020,16,Peak,23,30.36,22.12
2020,01/17/2020,17,Peak,23,30.36,25.11
2020,01/17/2020,18,Peak,26,30.36,29.12
2020,01/17/2020,19,Peak,28,30.36,28.65
2020,01/17/2020,20,Peak,30,30.36,28.29
2020,01/17/2020,21,Peak,27,30.36,21.67
2020,01/17/2020,22,Peak,24,30.36,21
2020,01/18/2020,7,Peak,24,24.15,24.34
2020,01/18/2020,8,Peak,24,24.15,21.4
2020,01/18/2020,9,Peak,22,24.15,21.89
2020,01/18/2020,10,Peak,22,24.15,22.38
2020,01/18/2020,11,Peak,22,24.15,22.14
2020,01/18/2020,12,Peak,22,24.15,21.55
2020,01/18/2020,13,Peak,22,24.15,20.88
2020,01/18/2020,14,Peak,22,24.15,20
2020,01/18/2020,15,Peak,22,24.15,20.57
2020,01/18/2020,16,Peak,22,24.15,20.49
2020,01/18/2020,17,Peak,23,24.15,21.4
2020,01/18/2020,18,Peak,23,24.15,24.93
2020,01/18/2020,19,Peak,23,24.15,24.67
2020,01/18/2020,20,Peak,23,24.15,23.56
2020,01/18/2020,21,Peak,24,24.15,22.39
2020,01/18/2020,22,Peak,22,24.15,22.26
2020,01/19/2020,7,Peak,21,23.09,22.24
2020,01/19/2020,8,Peak,22,23.09,22.61
2020,01/19/2020,9,Peak,28,23.09,23.81
2020,01/19/2020,10,Peak,26,23.09,23.54
2020,01/19/2020,11,Peak,22,23.09,22.87
2020,01/19/2020,12,Peak,22,23.09,22.37
2020,01/19/2020,13,Peak,22,23.09,22.09
2020,01/19/2020,14,Peak,23,23.09,22.17
2020,01/19/2020,15,Peak,23,23.09,22.45
2020,01/19/2020,16,Peak,23,23.09,22.42
2020,01/19/2020,17,Peak,23,23.09,22.09
2020,01/19/2020,18,Peak,23,23.09,23.25
2020,01/19/2020,19,Peak,23,23.09,22.93
2020,01/19/2020,20,Peak,23,23.09,23.53
2020,01/19/2020,21,Peak,21,23.09,23.54
2020,01/19/2020,22,Peak,21,23.09,24.07
2020,01/20/2020,7,Peak,25,25.33,26
2020,01/20/2020,8,Peak,25,25.33,27.71
2020,01/20/2020,9,Peak,28,25.33,27.54
2020,01/20/2020,10,Peak,28,25.33,28.72
2020,01/20/2020,11,Peak,28,25.33,29.04
2020,01/20/2020,12,Peak,27,25.33,28.17
2020,01/20/2020,13,Peak,27,25.33,26.08
2020,01/20/2020,14,Peak,27,25.33,27.81
2020,01/20/2020,15,Peak,27,25.33,27.9
2020,01/20/2020,16,Peak,27,25.33,28.17
2020,01/20/2020,17,Peak,30,25.33,29.63
2020,01/20/2020,18,Peak,40,25.33,36.25
2020,01/20/2020,19,Peak,38,25.33,35.85
2020,01/20/2020,20,Peak,35,25.33,35.35
2020,01/20/2020,21,Peak,25,25.33,27.83
2020,01/20/2020,22,Peak,22,25.33,21.88
2020,01/21/2020,7,Peak,23,25.33,25.69
2020,01/21/2020,8,Peak,24,25.33,24.89
2020,01/21/2020,9,Peak,23,25.33,22.88
2020,01/21/2020,10,Peak,23,25.33,22.5
2020,01/21/2020,11,Peak,19,25.33,20.88
2020,01/21/2020,12,Peak,19,25.33,21
2020,01/21/2020,13,Peak,19,25.33,19.31
2020,01/21/2020,14,Peak,18,25.33,19.02
2020,01/21/2020,15,Peak,18,25.33,18.6
2020,01/21/2020,16,Peak,18,25.33,18.68
2020,01/21/2020,17,Peak,19,25.33,22.3
2020,01/21/2020,18,Peak,23,25.33,22.1
2020,01/21/2020,19,Peak,23,25.33,21.63
2020,01/21/2020,20,Peak,21,25.33,20.27
2020,01/21/2020,21,Peak,16,25.33,17.11
2020,01/21/2020,22,Peak,13,25.33,16.59
2020,01/22/2020,7,Peak,20,21.87,22.08
2020,01/22/2020,8,Peak,22,21.87,21.83
2020,01/22/2020,9,Peak,19,21.87,21.3
2020,01/22/2020,10,Peak,19,21.87,21.06
2020,01/22/2020,11,Peak,19,21.87,21.51
2020,01/22/2020,12,Peak,18,21.87,21.56
2020,01/22/2020,13,Peak,8,21.87,17.6
2020,01/22/2020,14,Peak,17,21.87,18.78
2020,01/22/2020,15,Peak,17,21.87,18.24
2020,01/22/2020,16,Peak,18,21.87,19.13
2020,01/22/2020,17,Peak,19,21.87,18
2020,01/22/2020,18,Peak,20,21.87,24.03
2020,01/22/2020,19,Peak,23,21.87,24.03
2020,01/22/2020,20,Peak,19,21.87,20
2020,01/22/2020,21,Peak,18,21.87,19.72
2020,01/22/2020,22,Peak,15,21.87,18
2020,01/23/2020,7,Peak,19,17.66,19.59
2020,01/23/2020,8,Peak,20,17.66,20.78
2020,01/23/2020,9,Peak,19,17.66,19.84
2020,01/23/2020,10,Peak,18,17.66,17.96
2020,01/23/2020,11,Peak,17,17.66,17.4
2020,01/23/2020,12,Peak,17,17.66,16.78
2020,01/23/2020,13,Peak,16,17.66,15.88
2020,01/23/2020,14,Peak,15,17.66,15.58
2020,01/23/2020,15,Peak,14,17.66,15.24
2020,01/23/2020,16,Peak,14,17.66,15.17
2020,01/23/2020,17,Peak,16,17.66,16.19
2020,01/23/2020,18,Peak,18,17.66,17.18
2020,01/23/2020,19,Peak,18,17.66,17.48
2020,01/23/2020,20,Peak,18,17.66,17.29
2020,01/23/2020,21,Peak,15,17.66,15.73
2020,01/23/2020,22,Peak,15,17.66,14.46
2020,01/24/2020,7,Peak,18,15.31,15.94
2020,01/24/2020,8,Peak,18,15.31,17.83
2020,01/24/2020,9,Peak,18,15.31,15.74
2020,01/24/2020,10,Peak,16,15.31,16.18
2020,01/24/2020,11,Peak,16,15.31,15.85
2020,01/24/2020,12,Peak,15,15.31,15.77
2020,01/24/2020,13,Peak,15,15.31,16.69
2020,01/24/2020,14,Peak,15,15.31,15.08
2020,01/24/2020,15,Peak,16,15.31,15.9
2020,01/24/2020,16,Peak,16,15.31,15.4
2020,01/24/2020,17,Peak,16,15.31,18.81
2020,01/24/2020,18,Peak,20,15.31,19.66
2020,01/24/2020,19,Peak,19,15.31,19.82
2020,01/24/2020,20,Peak,19,15.31,19.78
2020,01/24/2020,21,Peak,17,15.31,18.17
2020,01/24/2020,22,Peak,17,15.31,17.35
2020,01/25/2020,7,Peak,18,15.31,17.74
2020,01/25/2020,8,Peak,18,15.31,18.72
2020,01/25/2020,9,Peak,19,15.31,18.94
2020,01/25/2020,10,Peak,18,15.31,18.54
2020,01/25/2020,11,Peak,18,15.31,19.38
2020,01/25/2020,12,Peak,18,15.31,18.58
2020,01/25/2020,13,Peak,18,15.31,16.32
2020,01/25/2020,14,Peak,16,15.31,16.35
2020,01/25/2020,15,Peak,15,15.31,17.22
2020,01/25/2020,16,Peak,15,15.31,17.35
2020,01/25/2020,17,Peak,18,15.31,18.39
2020,01/25/2020,18,Peak,18,15.31,20.93
2020,01/25/2020,19,Peak,18,15.31,20.49
2020,01/25/2020,20,Peak,18,15.31,19.14
2020,01/25/2020,21,Peak,18,15.31,19.59
2020,01/25/2020,22,Peak,18,15.31,17.64
2020,01/26/2020,7,Peak,20,16.68,21.38
2020,01/26/2020,8,Peak,22,16.68,23.57
2020,01/26/2020,9,Peak,24,16.68,23.32
2020,01/26/2020,10,Peak,22,16.68,22.81
2020,01/26/2020,11,Peak,21,16.68,22.11
2020,01/26/2020,12,Peak,20,16.68,21.32
2020,01/26/2020,13,Peak,19,16.68,19.1
2020,01/26/2020,14,Peak,18,16.68,18.67
2020,01/26/2020,15,Peak,14,16.68,17.8
2020,01/26/2020,16,Peak,15,16.68,17.35
2020,01/26/2020,17,Peak,18,16.68,21.21
2020,01/26/2020,18,Peak,22,16.68,23.13
2020,01/26/2020,19,Peak,23,16.68,22.67
2020,01/26/2020,20,Peak,23,16.68,24.17
2020,01/26/2020,21,Peak,21,16.68,23.82
2020,01/26/2020,22,Peak,21,16.68,23.65
2020,01/27/2020,7,Peak,20,18.74,18.75
2020,01/27/2020,8,Peak,22,18.74,20.48
2020,01/27/2020,9,Peak,20,18.74,20.75
2020,01/27/2020,10,Peak,18,18.74,18.78
2020,01/27/2020,11,Peak,18,18.74,17.79
2020,01/27/2020,12,Peak,17,18.74,17.41
2020,01/27/2020,13,Peak,17,18.74,17
2020,01/27/2020,14,Peak,17,18.74,17.36
2020,01/27/2020,15,Peak,17,18.74,17.61
2020,01/27/2020,16,Peak,17,18.74,17.84
2020,01/27/2020,17,Peak,20,18.74,18.7
2020,01/27/2020,18,Peak,22,18.74,21.77
2020,01/27/2020,19,Peak,22,18.74,21.86
2020,01/27/2020,20,Peak,22,18.74,21.28
2020,01/27/2020,21,Peak,18,18.74,19.67
2020,01/27/2020,22,Peak,18,18.74,20.02
2020,01/28/2020,7,Peak,20,17.43,20.57
2020,01/28/2020,8,Peak,25,17.43,22.77
2020,01/28/2020,9,Peak,22,17.43,21.81
2020,01/28/2020,10,Peak,19,17.43,20.24
2020,01/28/2020,11,Peak,17,17.43,20.78
2020,01/28/2020,12,Peak,19,17.43,19.61
2020,01/28/2020,13,Peak,19,17.43,19.12
2020,01/28/2020,14,Peak,18,17.43,17.73
2020,01/28/2020,15,Peak,16,17.43,16.56
2020,01/28/2020,16,Peak,16,17.43,17.67
2020,01/28/2020,17,Peak,18,17.43,16.64
2020,01/28/2020,18,Peak,20,17.43,21.91
2020,01/28/2020,19,Peak,22,17.43,22.53
2020,01/28/2020,20,Peak,20,17.43,21.42
2020,01/28/2020,21,Peak,18,17.43,20.2
2020,01/28/2020,22,Peak,18,17.43,19.66
2020,01/29/2020,7,Peak,20,17.07,21.05
2020,01/29/2020,8,Peak,20,17.07,20.92
2020,01/29/2020,9,Peak,20,17.07,20.96
2020,01/29/2020,10,Peak,18,17.07,19.26
2020,01/29/2020,11,Peak,18,17.07,17.4
2020,01/29/2020,12,Peak,16,17.07,14.48
2020,01/29/2020,13,Peak,14,17.07,15.04
2020,01/29/2020,14,Peak,14,17.07,15.77
2020,01/29/2020,15,Peak,15,17.07,16.66
2020,01/29/2020,16,Peak,16,17.07,15.66
2020,01/29/2020,17,Peak,18,17.07,16.79
2020,01/29/2020,18,Peak,16,17.07,17.32
2020,01/29/2020,19,Peak,16,17.07,18.16
2020,01/29/2020,20,Peak,16,17.07,16.4
2020,01/29/2020,21,Peak,14,17.07,12.27
2020,01/29/2020,22,Peak,14,17.07,12.57
2020,01/30/2020,7,Peak,20,14.94,22.18
2020,01/30/2020,8,Peak,22,14.94,20.99
2020,01/30/2020,9,Peak,20,14.94,19.74
2020,01/30/2020,10,Peak,20,14.94,18.9
2020,01/30/2020,11,Peak,20,14.94,19.68
2020,01/30/2020,12,Peak,20,14.94,19.35
2020,01/30/2020,13,Peak,20,14.94,18.58
2020,01/30/2020,14,Peak,18,14.94,18.21
2020,01/30/2020,15,Peak,18,14.94,18.4
2020,01/30/2020,16,Peak,18,14.94,18.9
2020,01/30/2020,17,Peak,19,14.94,19.21
2020,01/30/2020,18,Peak,19,14.94,20.05
2020,01/30/2020,19,Peak,19,14.94,19.66
2020,01/30/2020,20,Peak,19,14.94,19.87
2020,01/30/2020,21,Peak,18,14.94,18.96
2020,01/30/2020,22,Peak,17,14.94,16.53
2020,01/31/2020,7,Peak,16,14.94,14.52
2020,01/31/2020,8,Peak,18,14.94,14.83
2020,01/31/2020,9,Peak,17,14.94,12.78
2020,01/31/2020,10,Peak,15,14.94,14.16
2020,01/31/2020,11,Peak,15,14.94,12.63
2020,01/31/2020,12,Peak,12,14.94,12.19
2020,01/31/2020,13,Peak,12,14.94,11.09
2020,01/31/2020,14,Peak,10,14.94,9.96
2020,01/31/2020,15,Peak,10,14.94,8.44
2020,01/31/2020,16,Peak,10,14.94,8.92
2020,01/31/2020,17,Peak,15,14.94,11.06
2020,01/31/2020,18,Peak,15,14.94,14.35
2020,01/31/2020,19,Peak,15,14.94,14.69
2020,01/31/2020,20,Peak,15,14.94,14.32
2020,01/31/2020,21,Peak,15,14.94,10.48
2020,01/31/2020,22,Peak,15,14.94,10.04
2020,02/01/2020,7,Peak,10,14.66,9.92
2020,02/01/2020,8,Peak,10,14.66,10.88
2020,02/01/2020,9,Peak,11,14.66,9.75
2020,02/01/2020,10,Peak,11,14.66,9.64
2020,02/01/2020,11,Peak,11,14.66,10.22
2020,02/01/2020,12,Peak,10,14.66,9.7
2020,02/01/2020,13,Peak,10,14.66,11.19
2020,02/01/2020,14,Peak,10,14.66,10.74
2020,02/01/2020,15,Peak,9,14.66,10.51
2020,02/01/2020,16,Peak,9,14.66,10.59
2020,02/01/2020,17,Peak,10,14.66,11.93
2020,02/01/2020,18,Peak,15,14.66,12.89
2020,02/01/2020,19,Peak,15,14.66,12.85
2020,02/01/2020,20,Peak,15,14.66,13.51
2020,02/01/2020,21,Peak,18,14.66,15.05
2020,02/01/2020,22,Peak,17,14.66,13.82
2020,02/02/2020,7,Peak,18,16.12,16.08
2020,02/02/2020,8,Peak,20,16.12,16.89
2020,02/02/2020,9,Peak,22,16.12,19.15
2020,02/02/2020,10,Peak,21,16.12,18.8
2020,02/02/2020,11,Peak,20,16.12,19.87
2020,02/02/2020,12,Peak,18,16.12,18.21
2020,02/02/2020,13,Peak,18,16.12,18.72
2020,02/02/2020,14,Peak,18,16.12,18.17
2020,02/02/2020,15,Peak,18,16.12,17.84
2020,02/02/2020,16,Peak,18,16.12,18.16
2020,02/02/2020,17,Peak,19,16.12,17.63
2020,02/02/2020,18,Peak,19,16.12,20.11
2020,02/02/2020,19,Peak,20,16.12,20.24
2020,02/02/2020,20,Peak,20,16.12,20.31
2020,02/02/2020,21,Peak,21,16.12,19.2
2020,02/02/2020,22,Peak,20,16.12,18.89
2020,02/03/2020,7,Peak,25,24.95,23.75
2020,02/03/2020,8,Peak,25,24.95,25
2020,02/03/2020,9,Peak,22,24.95,22
2020,02/03/2020,10,Peak,20,24.95,19.63
2020,02/03/2020,11,Peak,18,24.95,18.43
2020,02/03/2020,12,Peak,17,24.95,17.98
2020,02/03/2020,13,Peak,17,24.95,17.98
2020,02/03/2020,14,Peak,12,24.95,16.49
2020,02/03/2020,15,Peak,12,24.95,16.85
